State,County,Year,Avg_Temp
Indiana,Porter,2022,50.40127745152355
Indiana,Porter,2023,52.608671263013704
Indiana,Porter,2024,49.25786926519337
Indiana,Posey,2010,56.63284808516484
Indiana,Posey,2011,56.96961253038675
Indiana,Posey,2012,60.20322183384615
Indiana,Posey,2013,55.332378257534245
Indiana,Posey,2014,52.09332319626168
Indiana,Posey,2015,56.904008503048786
Indiana,Posey,2016,58.6256967771261
Indiana,Posey,2017,58.18048532872928
Indiana,Posey,2018,56.679798772602744
Indiana,Posey,2019,57.37654891549296
Indiana,Posey,2020,57.22098865846995
Indiana,Posey,2021,59.39579572967033
Indiana,Posey,2022,57.04589795348838
Indiana,Posey,2023,57.97755658356165
Indiana,Posey,2024,51.14750189473684
Indiana,St. Joseph,2010,51.5258049150685
Indiana,St. Joseph,2011,51.25476203835616
Indiana,St. Joseph,2012,54.06604542076502
Indiana,St. Joseph,2013,49.92402749447513
Indiana,St. Joseph,2014,47.908161312328765
Indiana,St. Joseph,2015,51.10857561095891
Indiana,St. Joseph,2016,52.91128484065934
Indiana,St. Joseph,2017,52.242884501369865
Indiana,St. Joseph,2018,51.0753744849315
Indiana,St. Joseph,2019,50.73903177260274
Indiana,St. Joseph,2020,53.65896749112426
Indiana,St. Joseph,2021,52.40850811232877
Indiana,St. Joseph,2022,50.79928118732783
Indiana,St. Joseph,2023,54.90391949542962
Indiana,St. Joseph,2024,50.4641832739726
Indiana,Vanderburgh,2010,57.18116170136986
Indiana,Vanderburgh,2011,57.7907317493113
Indiana,Vanderburgh,2012,58.16512108241758
Indiana,Vanderburgh,2023,63.8935698423913
Indiana,Vanderburgh,2024,60.52331791549296
Indiana,Vermillion,2010,53.93727620547945
Indiana,Vigo,2010,55.40865888082192
Indiana,Warrick,2010,55.95327785479452
Indiana,Warrick,2011,56.80791777534246
Indiana,Warrick,2012,58.50595960928962
Indiana,Warrick,2013,54.736966515068495
Indiana,Warrick,2014,53.883281443835614
Indiana,Warrick,2015,58.45752372727273
Indiana,Warrick,2016,54.388780512880565
Indiana,Warrick,2017,57.845476673972605
Indiana,Warrick,2018,56.659188106849314
Indiana,Warrick,2019,54.62144914241485
Indiana,Warrick,2020,57.24786930601093
Indiana,Warrick,2021,59.12739458114035
Indiana,Warrick,2022,56.531983435616446
Indiana,Warrick,2023,58.39722774794521
Indiana,Warrick,2024,51.74588813157895
Indiana,Wayne,2010,52.352710372602736
Indiana,Wayne,2011,52.83720874794521
Indiana,Wayne,2012,54.56748694262295
Indiana,Wayne,2013,51.04346794246575
Indiana,Wayne,2014,49.30888335890411
Indiana,Wayne,2015,52.167519432876716
Indiana,Wayne,2016,53.77574930601092
Indiana,Whitley,2010,23.316656
Indiana,Whitley,2012,38.45763685294118
Indiana,Whitley,2013,50.180918167138806
Indiana,Whitley,2014,49.68268082215744
Indiana,Whitley,2015,50.92943445205479
Indiana,Whitley,2016,52.571545432132964
Indiana,Whitley,2017,51.78367536712329
Indiana,Whitley,2018,50.416182919220056
Indiana,Whitley,2019,49.68589062640449
Indiana,Whitley,2020,50.93831569672132
Indiana,Whitley,2021,52.92063011963883
Indiana,Whitley,2022,50.151158364640885
Indiana,Whitley,2023,54.05508485531136
Indiana,Whitley,2024,47.74388689820359
Iowa,Black Hawk,2011,59.06645863106797
Iowa,Black Hawk,2012,54.830519714285714
Iowa,Black Hawk,2013,46.4952867369863
Iowa,Black Hawk,2014,45.228176560439564
Iowa,Black Hawk,2015,49.37043831767956
Iowa,Black Hawk,2016,50.3617135
Iowa,Black Hawk,2017,49.740855030136984
Iowa,Black Hawk,2018,47.41523228767124
Iowa,Black Hawk,2019,46.589685427397264
Iowa,Black Hawk,2020,48.8587995874317
Iowa,Black Hawk,2021,54.31048823413567
Iowa,Black Hawk,2022,46.936318263013696
Iowa,Black Hawk,2023,50.65048323561644
Iowa,Black Hawk,2024,54.33906887593985
Iowa,Cerro Gordo,2009,45.132186891966754
Iowa,Cerro Gordo,2010,42.037429372881356
Iowa,Clinton,2009,48.561073068493144
Iowa,Clinton,2010,50.74368669589041
Iowa,Clinton,2011,54.14837440106007
Iowa,Clinton,2012,55.24726565738161
Iowa,Clinton,2013,49.211958877241386
Iowa,Clinton,2014,47.2872287630137
Iowa,Clinton,2015,50.63735589640884
Iowa,Clinton,2016,51.88408563461539
Iowa,Clinton,2017,52.339212286594766
Iowa,Clinton,2018,54.36987445936982
Iowa,Clinton,2019,54.40156845825603
Iowa,Clinton,2020,57.34589381216458
Iowa,Clinton,2021,59.9630708045007
Iowa,Clinton,2022,54.5133808294702
Iowa,Clinton,2023,56.95450822988505
Iowa,Clinton,2024,60.7329287192623
Iowa,Johnson,2011,60.597741462616824
Iowa,Johnson,2012,54.78141564088398
Iowa,Johnson,2013,48.92911933608815
Iowa,Johnson,2014,47.14830269146006
Iowa,Johnson,2015,50.90338359178082
Iowa,Johnson,2016,52.45046316393442
Iowa,Johnson,2017,51.643392517808216
Iowa,Johnson,2018,49.61484423561644
Iowa,Johnson,2019,48.791476712328766
Iowa,Johnson,2020,50.55755023626374
Iowa,Johnson,2021,55.935750592105265
Iowa,Johnson,2022,49.37212992602739
Iowa,Johnson,2023,52.421282736263734
Iowa,Johnson,2024,56.60835100364963
Iowa,Linn,2009,48.26441672739727
Iowa,Linn,2010,50.12379969589041
Iowa,Linn,2011,50.1091692
Iowa,Linn,2012,52.82323098907104
Iowa,Linn,2013,47.66300875616439
Iowa,Linn,2014,46.93677665753425
Iowa,Linn,2015,51.016055967123286
Iowa,Linn,2016,52.35604118579235
Iowa,Linn,2017,51.747973501377416
Iowa,Linn,2018,49.724775476584014
Iowa,Linn,2019,48.64046437534247
Iowa,Linn,2020,50.27332935294118
Iowa,Linn,2021,56.43631131509847
Iowa,Linn,2022,48.94295561917808
Iowa,Linn,2023,52.714194032876705
Iowa,Linn,2024,55.24524430737705
Iowa,Montgomery,2009,49.04285286849315
Iowa,Montgomery,2010,50.396480586301365
Iowa,Montgomery,2011,50.66181716712329
Iowa,Montgomery,2012,54.235449931693985
Iowa,Montgomery,2013,48.61995189589041
Iowa,Montgomery,2014,48.08828419178083
Iowa,Montgomery,2015,51.40860689589041
Iowa,Montgomery,2016,52.86771647267759
Iowa,Montgomery,2017,52.01992529041096
Iowa,Montgomery,2018,49.513772619178084
Iowa,Montgomery,2019,48.93493511506849
Iowa,Montgomery,2020,51.12467054918033
Iowa,Montgomery,2021,56.97583896371882
Iowa,Montgomery,2022,49.882638808219184
Iowa,Montgomery,2023,52.781164408219176
Iowa,Montgomery,2024,58.70092041132076
Iowa,Muscatine,2011,61.502333116822435
Iowa,Muscatine,2012,54.56791184210527
Iowa,Muscatine,2013,50.046129342541434
Iowa,Muscatine,2014,48.30040345604396
Iowa,Muscatine,2015,51.9874005890411
Iowa,Muscatine,2016,53.69678010989011
Iowa,Muscatine,2017,52.77560100273973
Iowa,Muscatine,2018,50.80982771780822
Iowa,Muscatine,2019,50.19725169863013
Iowa,Muscatine,2020,51.84453723497268
Iowa,Muscatine,2021,57.04141689934354
Iowa,Muscatine,2022,50.59492197783933
Iowa,Muscatine,2023,53.61690263835616
Iowa,Muscatine,2024,57.393592952205886
Iowa,Palo Alto,2009,44.92088860821917
Iowa,Palo Alto,2010,46.7405605479452
Iowa,Palo Alto,2011,46.867863441095885
Iowa,Palo Alto,2012,50.69092666295265
Iowa,Palo Alto,2013,43.77782910028653
Iowa,Palo Alto,2014,43.44991070054945
Iowa,Palo Alto,2015,47.654476309589036
Iowa,Palo Alto,2016,47.792945094801226
Iowa,Palo Alto,2017,48.81151073150685
Iowa,Palo Alto,2018,46.07293029863013
Iowa,Palo Alto,2019,45.470695473972604
Iowa,Palo Alto,2020,48.32483113661202
Iowa,Palo Alto,2021,53.67919461925602
Iowa,Palo Alto,2022,46.40585080821918
Iowa,Palo Alto,2023,49.367964613259666
Iowa,Palo Alto,2024,54.36980745787546
Iowa,Polk,2009,50.500232406685235
Iowa,Polk,2010,51.66788336538461
Iowa,Polk,2011,52.18915975342466
Iowa,Polk,2012,55.92743228688524
Iowa,Polk,2013,49.09065103384615
Iowa,Polk,2014,49.305608212121214
Iowa,Polk,2015,53.457302331506845
Iowa,Polk,2016,54.591173661202184
Iowa,Polk,2017,54.065063528767126
Iowa,Polk,2018,51.5116420109589
Iowa,Polk,2019,50.73928329589042
Iowa,Polk,2020,52.48477862809918
Iowa,Polk,2021,58.762596375824174
Iowa,Polk,2022,51.0339896170799
Iowa,Polk,2023,54.37867413736264
Iowa,Polk,2024,58.09133056088561
Iowa,Scott,2009,49.04106761826484
Iowa,Scott,2010,51.00237310319635
Iowa,Scott,2011,52.75966416381987
Iowa,Scott,2012,54.26317981843191
Iowa,Scott,2013,49.71462573633218
Iowa,Scott,2014,47.79733180695334
Iowa,Scott,2015,51.33308565281625
Iowa,Scott,2016,51.61463419843597
Iowa,Scott,2017,53.47167062262262
Iowa,Scott,2018,50.3381629739369
Iowa,Scott,2019,50.33598904035875
Iowa,Scott,2020,51.41292592040256
Iowa,Scott,2021,54.70179979178082
Iowa,Scott,2022,49.9049300467033
Iowa,Scott,2023,53.28146936076818
Iowa,Scott,2024,57.250146029197076
Iowa,Van Buren,2009,50.593607309589046
Iowa,Van Buren,2010,52.16363907123288
Iowa,Van Buren,2011,52.58092948767123
Iowa,Van Buren,2012,56.13985133333333
Iowa,Van Buren,2013,50.658055187327825
Iowa,Van Buren,2014,49.070670076056345
Iowa,Van Buren,2015,52.938477
Iowa,Van Buren,2016,53.65641256906078
Iowa,Van Buren,2017,52.958591301369864
Iowa,Van Buren,2018,52.903028945205484
Iowa,Van Buren,2019,51.54881631339032
Iowa,Van Buren,2020,53.78810773463687
Iowa,Van Buren,2021,58.19219444144144
Iowa,Van Buren,2022,51.28184886027397
Iowa,Van Buren,2023,54.26474001643836
Iowa,Van Buren,2024,57.39830710486892
Kansas,Ford,2021,56.380245226519335
Kansas,Ford,2022,55.801374180055404
Kansas,Ford,2023,56.20555609340659
Kansas,Johnson,2021,56.95946426446281
Kansas,Johnson,2022,55.54438413927576
Kansas,Johnson,2023,57.94546196438356
Kansas,Neosho,2021,59.81927616298342
Kansas,Neosho,2022,57.881481414364636
Kansas,Neosho,2023,60.23124984657534
Kansas,Sedgwick,2021,58.461467977900554
Kansas,Sedgwick,2022,57.242906292817686
Kansas,Sedgwick,2023,58.71135676986301
Kansas,Shawnee,2021,57.44689061325967
Kansas,Shawnee,2022,56.269903889502764
Kansas,Shawnee,2023,58.05588043287672
Kansas,Sherman,2021,52.55860831564246
Kansas,Sherman,2022,46.40939296121884
Kansas,Sherman,2023,49.98294923287671
Kansas,Sumner,2021,58.476759030386745
Kansas,Sumner,2022,57.59805227222222
Kansas,Sumner,2023,58.95431577472528
Kansas,Trego,2021,53.04113263456091
Kansas,Trego,2022,53.04010222752809
Kansas,Trego,2023,54.47046643681318
Kansas,Wyandotte,2015,59.641878660273974
Kansas,Wyandotte,2016,62.32737297814208
Kansas,Wyandotte,2017,59.10845853424657
Kansas,Wyandotte,2018,57.31109520273973
Kansas,Wyandotte,2019,56.55737756164384
Kansas,Wyandotte,2020,57.867580371584694
Kansas,Wyandotte,2021,61.161731598684206
Kansas,Wyandotte,2022,59.420635939726026
Kansas,Wyandotte,2023,62.45505670684932
Kansas,Wyandotte,2024,56.76081432967033
Kentucky,Bell,2009,58.64775100772201
Kentucky,Bell,2010,59.51292378735632
Kentucky,Bell,2011,60.191473521042084
Kentucky,Bell,2012,60.29929324236641
Kentucky,Bell,2013,57.09045267075665
Kentucky,Bell,2014,58.08471516788321
Kentucky,Bell,2015,57.98177666575343
Kentucky,Bell,2016,60.14927753293413
Kentucky,Bell,2017,58.1450528543956
Kentucky,Bell,2018,57.73082187945205
Kentucky,Bell,2019,58.57541648076923
Kentucky,Bell,2020,58.161885237704915
Kentucky,Bell,2021,58.97997216666667
Kentucky,Bell,2022,57.04263055068493
Kentucky,Bell,2023,58.238906194520546
Kentucky,Bell,2024,32.340909
Kentucky,Boone,2009,51.18984018356165
Kentucky,Boone,2010,52.18733913424658
Kentucky,Boone,2011,53.413607326027396
Kentucky,Boone,2012,54.97131147267759
Kentucky,Boone,2013,50.93589108083832
Kentucky,Boone,2014,51.87585976388889
Kentucky,Boone,2015,54.403457953424656
Kentucky,Boone,2016,55.69626295628415
Kentucky,Boone,2017,55.42167398626374
Kentucky,Boone,2018,54.49867978082192
Kentucky,Boone,2019,54.37887378333334
Kentucky,Boone,2020,54.822003232240434
Kentucky,Boone,2021,57.631794832911396
Kentucky,Boyd,2009,57.498929358904114
Kentucky,Boyd,2010,58.16356509863013
Kentucky,Boyd,2011,58.86821520385675
Kentucky,Boyd,2012,60.134761103825134
Kentucky,Boyd,2013,56.01968344011976
Kentucky,Boyd,2014,56.882133142465754
Kentucky,Boyd,2015,58.93414956438356
Kentucky,Boyd,2016,59.99719945628415
Kentucky,Boyd,2017,58.89091344230769
Kentucky,Boyd,2018,57.32510856438357
Kentucky,Boyd,2019,57.78581213424658
Kentucky,Boyd,2020,57.64988219398907
Kentucky,Boyd,2021,58.85234017880794
Kentucky,Boyd,2022,56.56801576438357
Kentucky,Boyd,2023,57.991304925619836
Kentucky,Boyd,2024,55.64731645604395
Kentucky,Bullitt,2009,55.10818977245509
Kentucky,Bullitt,2010,57.45251141369863
Kentucky,Bullitt,2011,58.23970082465753
Kentucky,Bullitt,2012,59.7008033989071
Kentucky,Bullitt,2013,54.19906501497006
Kentucky,Bullitt,2014,54.929963263013704
Kentucky,Bullitt,2015,58.33224525868726
Kentucky,Carter,2009,54.72161780110497
Kentucky,Carter,2010,55.24713060547945
Kentucky,Carter,2011,55.851750991780825
Kentucky,Carter,2012,56.865596204918035
Kentucky,Carter,2013,52.71331931437126
Kentucky,Carter,2014,53.52517835616438
Kentucky,Carter,2015,55.62789251388889
Kentucky,Carter,2016,57.18442780601092
Kentucky,Carter,2017,56.874411725274726
Kentucky,Carter,2018,56.26107926575342
Kentucky,Carter,2019,57.05108682191781
Kentucky,Carter,2020,56.96878266575342
Kentucky,Carter,2021,58.91610443908046
Kentucky,Carter,2022,55.77598339178083
Kentucky,Carter,2023,57.23408323835616
Kentucky,Carter,2024,54.81903510989011
Kentucky,Christian,2015,58.041266
Kentucky,Christian,2016,59.03539725136612
Kentucky,Christian,2017,58.89711654945055
Kentucky,Christian,2018,60.801639803225804
Kentucky,Christian,2019,63.372048586805555
Kentucky,Christian,2020,57.99088092876712
Kentucky,Christian,2021,59.84370233333333
Kentucky,Christian,2022,53.492707545098035
Kentucky,Christian,2023,60.23525999452055
Kentucky,Christian,2024,58.02824466887418
Kentucky,Daviess,2009,59.68276255890411
Kentucky,Daviess,2010,60.66015982739726
Kentucky,Daviess,2011,61.143785632311975
Kentucky,Daviess,2012,63.62838876229508
Kentucky,Daviess,2013,57.5581337245509
Kentucky,Daviess,2014,58.69200916164383
Kentucky,Daviess,2015,61.20249511506849
Kentucky,Daviess,2016,62.4484422704918
Kentucky,Daviess,2017,61.65677980769231
Kentucky,Daviess,2018,52.769315503546096
Kentucky,Daviess,2019,58.65157181643836
Kentucky,Daviess,2020,58.493510956284155
Kentucky,Daviess,2021,58.330668495594715
Kentucky,Daviess,2022,57.90022832328767
Kentucky,Edmonson,2009,56.601795837465566
Kentucky,Edmonson,2010,57.385186623626375
Kentucky,Edmonson,2011,58.378989512328765
Kentucky,Edmonson,2012,60.2186908442623
Kentucky,Edmonson,2013,56.40155366027397
Kentucky,Edmonson,2014,55.86926909863014
Kentucky,Edmonson,2015,58.245766668493154
Kentucky,Edmonson,2016,57.89908471091445
Kentucky,Edmonson,2017,58.55918136164384
Kentucky,Edmonson,2018,57.66623484383561
Kentucky,Edmonson,2019,58.174231556164386
Kentucky,Edmonson,2020,57.67795242622951
Kentucky,Edmonson,2021,57.77169220273973
Kentucky,Edmonson,2022,57.21172685205479
Kentucky,Edmonson,2023,58.76128686813187
Kentucky,Edmonson,2024,58.825570549295776
Kentucky,Jefferson,2009,58.85488520273972
Kentucky,Jefferson,2010,58.55032403561644
Kentucky,Jefferson,2011,58.829798748942174
Kentucky,Jefferson,2012,60.303339762048196
Kentucky,Jefferson,2013,56.80046389577465
Kentucky,Jefferson,2014,55.750230254794516
Kentucky,Jefferson,2015,58.42563601506849
Kentucky,Jefferson,2016,59.537196601369864
Kentucky,Jefferson,2017,59.58307889452055
Kentucky,Jefferson,2018,58.21431656652949
Kentucky,Jefferson,2019,58.50173633835617
Kentucky,Jefferson,2020,58.40599643852459
Kentucky,Jefferson,2021,59.471175603759406
Kentucky,Jefferson,2022,57.84241664526099
Kentucky,Jefferson,2023,59.29845840123456
Kentucky,Jefferson,2024,56.81119507458563
Kentucky,Jessamine,2009,56.240265657534245
Kentucky,Jessamine,2010,57.03604191780821
Kentucky,Jessamine,2011,57.511301397260276
Kentucky,Jessamine,2012,59.077266775342466
Kentucky,Jessamine,2013,54.39476976576576
Kentucky,Jessamine,2014,55.98969127123288
Kentucky,Jessamine,2015,58.32310902465753
Kentucky,Jessamine,2016,59.50620827595628
Kentucky,Jessamine,2017,57.055957159340664
Kentucky,Jessamine,2018,55.277457076712324
Kentucky,Jessamine,2019,56.15387094520548
Kentucky,Jessamine,2020,55.75956282786885
Kentucky,Jessamine,2021,56.94270834210526
Kentucky,Jessamine,2022,55.1245434109589
Kentucky,Kenton,2009,55.09554795342466
Kentucky,Kenton,2010,47.00193156291391
Kentucky,Livingston,2009,57.543364179190746
Kentucky,Livingston,2010,58.645875859550564
Kentucky,Livingston,2011,58.69076973972603
Kentucky,Livingston,2012,60.85205538797814
Kentucky,Livingston,2013,54.85721738023952
Kentucky,Livingston,2014,55.71994454520548
Kentucky,Livingston,2015,58.2572270739726
Kentucky,Livingston,2016,59.40594912568306
Kentucky,Livingston,2017,59.559866337912084
Kentucky,Livingston,2018,58.08065300547945
Kentucky,Livingston,2019,58.265607928767125
Kentucky,Livingston,2020,61.250760346715325
Kentucky,Marshall,2009,53.256175900277015
Kentucky,Marshall,2010,53.721347043835614
Kentucky,Marshall,2011,58.46949705753425
Kentucky,Marshall,2012,61.62697931420765
Kentucky,Marshall,2013,55.58834617065868
Kentucky,Marshall,2014,59.50274726373626
Kentucky,Ohio,2009,58.20079315449438
Kentucky,Ohio,2010,51.51107546341464
Kentucky,Oldham,2015,53.525116
Kentucky,Oldham,2016,57.11167528415301
Kentucky,Oldham,2017,57.10117066208791
Kentucky,Oldham,2018,56.04691781643836
Kentucky,Oldham,2019,59.40362734615385
Kentucky,Oldham,2020,59.37457328888889
Kentucky,Oldham,2021,58.26319366447368
Kentucky,Oldham,2022,56.009817326027395
Kentucky,Perry,2009,55.593933386301366
Kentucky,Perry,2010,55.65088060547945
Kentucky,Perry,2011,56.887202936986306
Kentucky,Perry,2012,57.80292091530055
Kentucky,Perry,2013,53.893762476047904
Kentucky,Perry,2014,54.82138675068494
Kentucky,Perry,2015,57.326215953424665
Kentucky,Perry,2016,60.45675667619047
Kentucky,Perry,2017,61.88004785214007
Kentucky,Perry,2018,57.22061019726028
Kentucky,Perry,2019,58.27892593150685
Kentucky,Perry,2020,57.76036994246575
Kentucky,Perry,2021,58.61497699780701
Kentucky,Perry,2022,56.95316003561644
Kentucky,Perry,2023,58.37385841917808
Kentucky,Perry,2024,55.688369961538456
Kentucky,Simpson,2009,57.758871189041095
Kentucky,Simpson,2010,58.675213410958904
Kentucky,Simpson,2011,59.32878246575343
Kentucky,Simpson,2012,61.11432861475409
Kentucky,Simpson,2013,55.67192402694611
Kentucky,Simpson,2014,56.67260771232877
Kentucky,Simpson,2015,59.03651976986301
Kentucky,Simpson,2016,59.97348304371585
Kentucky,Simpson,2017,59.973184436813185
Kentucky,Simpson,2018,58.97692078630137
Kentucky,Simpson,2019,59.56405104109589
Kentucky,Simpson,2020,59.13540248907104
Kentucky,Simpson,2021,60.76971696710526
Kentucky,Simpson,2022,58.92731423835617
Kentucky,Simpson,2023,60.484894619178085
Kentucky,Simpson,2024,41.039583300000004
Louisiana,Calcasieu,2022,74.48832838909091
Louisiana,Calcasieu,2023,72.34627030726257
Louisiana,East Baton Rouge,2009,68.31178734520549
Louisiana,East Baton Rouge,2010,68.3592906838454
Louisiana,East Baton Rouge,2011,68.18737972527472
Louisiana,East Baton Rouge,2012,69.55065925669437
Louisiana,East Baton Rouge,2013,67.51562169223745
Louisiana,East Baton Rouge,2014,66.04774723676323
Louisiana,East Baton Rouge,2015,69.8464869011894
Louisiana,East Baton Rouge,2016,68.59688566550116
Louisiana,East Baton Rouge,2017,70.34703474759945
Louisiana,East Baton Rouge,2018,69.44083945205479
Louisiana,East Baton Rouge,2019,69.69629507260275
Louisiana,East Baton Rouge,2020,70.35382286776859
Louisiana,East Baton Rouge,2021,70.72100935706462
Louisiana,East Baton Rouge,2022,69.24724390136986
Louisiana,East Baton Rouge,2023,72.70351499252935
Louisiana,East Baton Rouge,2024,70.6046962
Louisiana,Iberville,2009,67.61983683746557
Louisiana,Iberville,2010,65.98389832033426
Louisiana,Iberville,2011,67.29139831161473
Louisiana,Iberville,2012,68.3906730670391
Louisiana,Iberville,2013,66.53091034520548
Louisiana,Iberville,2014,65.54041940547945
Louisiana,Iberville,2015,68.4037834
Louisiana,Iberville,2016,60.580309153225805
Louisiana,Jefferson,2021,74.3514126051282
Louisiana,Jefferson,2022,68.53275735342466
Louisiana,Jefferson,2023,69.13930781438515
Louisiana,Orleans,2023,65.83357601941748
Louisiana,St. Bernard,2022,74.89715375352112
Louisiana,St. Bernard,2023,71.7560975441989
Louisiana,St. John the Baptist,2010,70.38388042657343
Louisiana,St. John the Baptist,2011,67.34014041428571
Louisiana,St. John the Baptist,2012,68.38346543016759
Louisiana,St. John the Baptist,2013,66.52404449041096
Louisiana,St. John the Baptist,2014,63.24668855839416
Louisiana,St. John the Baptist,2015,68.38806262739726
Louisiana,St. John the Baptist,2016,71.37253131796116
Louisiana,St. John the Baptist,2017,71.31543703296704
Louisiana,St. John the Baptist,2018,69.43728872054794
Louisiana,St. John the Baptist,2019,69.69186763561643
Louisiana,St. John the Baptist,2020,70.3482011955923
Louisiana,St. John the Baptist,2021,70.06628792324561
Louisiana,St. John the Baptist,2022,69.24419993972603
Louisiana,St. John the Baptist,2023,71.90945356164384
Louisiana,St. John the Baptist,2024,68.25966234636871
Louisiana,West Baton Rouge,2023,75.5814836588785
Maine,Androscoggin,2024,51.570676532786884
Maine,Aroostook,2011,42.59963135068493
Maine,Aroostook,2012,43.375950311475414
Maine,Aroostook,2023,47.322981321027285
Maine,Aroostook,2024,48.791232889308176
Maine,Cumberland,2009,47.67400107255521
Maine,Cumberland,2010,48.232977194520544
Maine,Cumberland,2011,46.13437209615385
Maine,Cumberland,2012,48.43428132513661
Maine,Cumberland,2013,45.99894910136986
Maine,Cumberland,2014,43.82600555616438
Maine,Cumberland,2015,44.32747808287293
Maine,Cumberland,2016,45.88094465659341
Maine,Cumberland,2017,45.160097889502765
Maine,Cumberland,2018,44.92024020547946
Maine,Cumberland,2019,44.21184241310541
Maine,Cumberland,2020,47.89254217482518
Maine,Cumberland,2021,54.13622104819277
Maine,Cumberland,2022,50.8381298948949
Maine,Cumberland,2023,52.168032316636854
Maine,Cumberland,2024,55.13953345147059
Maine,Hancock,2009,47.66242451476015
Maine,Hancock,2010,51.16979727539063
Maine,Hancock,2011,49.47336836229205
Maine,Hancock,2012,50.13503372810219
Maine,Hancock,2013,48.84568132713755
Maine,Hancock,2014,48.292446165048545
Maine,Hancock,2015,44.2348546630137
Maine,Hancock,2016,46.328734316939894
Maine,Hancock,2017,45.7396661369863
Maine,Hancock,2018,48.41557616666666
Maine,Hancock,2019,46.741864836805554
Maine,Hancock,2020,47.95619235875216
Maine,Hancock,2021,52.39967037132353
Maine,Hancock,2022,49.41116128399312
Maine,Hancock,2023,47.87168659861933
Maine,Hancock,2024,49.00789260885609
Maine,Kennebec,2023,54.58458113218391
Maine,Kennebec,2024,52.778156102189776
Maine,Knox,2009,46.48220267955801
Maine,Knox,2010,49.63925625479452
Maine,Knox,2011,48.27401757808219
Maine,Knox,2012,40.72139786451613
Maine,Knox,2014,51.11279570967742
Maine,Oxford,2024,50.857001372950826
Maine,Penobscot,2024,51.89523956569343
Maine,Washington,2022,36.40312531707317
Maine,Washington,2023,46.193059350684926
Maine,Washington,2024,46.0269917810219
Maryland,Anne Arundel,2009,59.905559728476824
Maryland,Anne Arundel,2010,56.021493809523804
Maryland,Anne Arundel,2011,57.42349027665706
Maryland,Anne Arundel,2012,57.96491349019608
Maryland,Anne Arundel,2013,55.13874823013698
Maryland,Anne Arundel,2014,54.657479683760684
Maryland,Anne Arundel,2015,66.81016354205607
Maryland,Anne Arundel,2016,62.9841516509091
Maryland,Anne Arundel,2017,57.71691377534246
Maryland,Anne Arundel,2018,57.474580200317966
Maryland,Anne Arundel,2019,57.09088336647728
Maryland,Anne Arundel,2020,56.48823442035398
Maryland,Anne Arundel,2021,61.61123703391685
Maryland,Anne Arundel,2022,52.94376955309734
Maryland,Anne Arundel,2023,57.91890013698631
Maryland,Anne Arundel,2024,53.76795839455782
Maryland,Baltimore,2009,54.08801658506224
Maryland,Baltimore,2010,56.128962394326244
Maryland,Baltimore,2011,58.19084348848684
Maryland,Baltimore,2012,57.97011883852691
Maryland,Baltimore,2013,54.91580483034483
Maryland,Baltimore,2014,54.00243776264045
Maryland,Baltimore,2015,55.44268883286908
Maryland,Baltimore,2016,56.99859555970149
Maryland,Baltimore,2017,55.61203425316456
Maryland,Baltimore,2018,55.337362147571035
Maryland,Baltimore,2019,56.40008618173516
Maryland,Baltimore,2020,56.47631883944954
Maryland,Baltimore,2021,58.0018853535865
Maryland,Baltimore,2022,55.43078879178083
Maryland,Baltimore,2023,57.1429709391705
Maryland,Baltimore,2024,53.67263006307978
Maryland,Carroll,2010,58.039970502732245
Maryland,Carroll,2011,53.84261086549707
Maryland,Carroll,2012,55.33962434530387
Maryland,Carroll,2013,52.62932881369863
Maryland,Carroll,2014,51.30919108493151
Maryland,Carroll,2015,53.498739115068496
Maryland,Carroll,2016,54.53449947540984
Maryland,Carroll,2017,54.40874528767123
Maryland,Carroll,2018,53.0259302032967
Maryland,Carroll,2019,54.04143835890411
Maryland,Carroll,2020,54.238118145604396
Maryland,Carroll,2021,54.25329231780822
Maryland,Carroll,2022,53.44464075630252
Maryland,Carroll,2023,55.026982136986305
Maryland,Carroll,2024,51.61744506593407
Maryland,Cecil,2009,51.16833357861635
Maryland,Cecil,2010,54.578110363128495
Maryland,Cecil,2011,54.40940161445783
Maryland,Cecil,2012,56.0697298551532
Maryland,Cecil,2013,52.880531865753426
Maryland,Cecil,2014,51.93044373314607
Maryland,Cecil,2015,54.10818939999999
Maryland,Cecil,2016,55.02997747814207
Maryland,Cecil,2017,54.98341933611111
Maryland,Cecil,2018,53.82186152054795
Maryland,Cecil,2019,54.66434793972603
Maryland,Cecil,2020,54.904883986263734
Maryland,Cecil,2021,58.3593784
Maryland,Cecil,2022,53.86950227123288
Maryland,Cecil,2023,55.34980144109589
Maryland,Cecil,2024,51.46977026923077
Maryland,Dorchester,2012,63.07978815730337
Maryland,Dorchester,2013,56.05941478082192
Maryland,Dorchester,2014,55.201577858381505
Maryland,Dorchester,2015,56.825316745205484
Maryland,Dorchester,2016,57.63736977868852
Maryland,Dorchester,2017,57.96611218356165
Maryland,Dorchester,2018,57.196432898630135
Maryland,Dorchester,2019,57.94974190136986
Maryland,Dorchester,2020,57.69652902472527
Maryland,Dorchester,2021,57.78535564657534
Maryland,Dorchester,2022,57.83750154957507
Maryland,Dorchester,2023,58.429828356164386
Maryland,Dorchester,2024,54.3975073956044
Maryland,Garrett,2009,45.80681283149172
Maryland,Garrett,2010,46.9011316109589
